176.36	-300.83
176.57	-300.83
176.79	-300.83
177.00	-399.13
177.22	-362.27
177.44	49.37
177.65	270.56
177.87	162.01
178.08	145.63
178.30	127.20
178.52	180.44
178.73	96.48
178.95	188.64
179.16	278.75
179.38	45.28
179.60	92.38
179.81	133.34
180.03	188.64
180.24	166.11
180.46	188.64
180.68	252.12
180.89	88.29
181.11	139.49
181.32	63.71
181.54	114.91
181.76	245.98
181.97	63.71
182.19	112.86
182.40	45.28
182.62	196.83
182.83	413.91
183.05	37.09
183.27	112.86
183.48	254.17
183.70	6.37
183.91	211.16
184.13	96.48
184.35	381.15
184.56	262.36
184.78	143.58
184.99	157.92
185.21	151.77
185.42	282.84
185.64	153.82
185.86	145.63
186.07	30.94
186.29	82.14
186.50	110.81
186.72	123.10
186.93	61.66
187.15	188.64
187.37	67.81
187.58	116.96
187.80	57.57
188.01	368.86
188.23	119.01
188.44	86.24
188.66	129.25
188.87	250.08
189.09	202.97
189.31	119.01
189.52	55.52
189.74	293.08
189.95	162.01
190.17	88.29
190.38	211.16
190.60	110.81
190.82	39.13
191.03	141.53
191.25	299.23
191.46	-40.74
191.68	155.87
191.89	274.65
192.11	383.19
192.32	215.26
192.54	123.10
192.76	221.40
192.97	248.03
193.19	233.69
193.40	88.29
193.62	106.72
193.83	110.81
194.05	274.65
194.26	217.31
194.48	41.18
194.69	170.20
194.91	41.18
195.13	293.08
195.34	125.15
195.56	172.25
195.77	121.05
195.99	-24.35
196.20	82.14
196.42	278.75
196.63	137.44
196.85	213.21
197.06	61.66
197.28	84.19
197.49	90.33
197.71	358.62
197.92	233.69
198.14	233.69
198.36	270.56
198.57	82.14
198.79	411.87
199.00	235.74
199.22	225.50
199.43	100.57
199.65	295.13
199.86	114.91
200.08	116.96
200.29	-18.21
200.51	157.92
200.72	100.57
200.94	63.71
201.15	348.38
201.37	196.83
201.58	121.05
201.80	151.77
202.01	145.63
202.23	106.72
202.44	176.35
202.66	22.75
202.87	168.16
203.09	395.48
203.31	135.39
203.52	162.01
203.74	184.54
203.95	127.20
204.17	301.27
204.38	377.05
204.60	106.72
204.81	299.23
205.03	303.32
205.24	239.84
205.46	39.13
205.67	237.79
205.89	266.46
206.10	219.36
206.32	28.89
206.53	227.55
206.75	268.51
206.96	55.52
207.18	153.82
207.39	145.63
207.61	145.63
207.82	96.48
208.04	164.06
208.25	180.44
208.47	221.40
208.68	88.29
208.90	135.39
209.11	16.61
209.33	174.30
209.54	297.18
209.75	217.31
209.97	116.96
210.18	276.70
210.40	22.75
210.61	180.44
210.83	213.21
211.04	354.52
211.26	190.68
211.47	76.00
211.69	194.78
211.90	145.63
212.12	198.88
212.33	188.64
212.55	211.16
212.76	127.20
212.98	0.22
213.19	149.73
213.41	276.70
213.62	245.98
213.84	299.23
214.05	258.27
214.27	76.00
214.48	133.34
214.69	211.16
214.91	237.79
215.12	248.03
215.34	157.92
215.55	147.68
215.77	116.96
215.98	159.96
216.20	188.64
216.41	170.20
216.63	131.29
216.84	151.77
217.06	145.63
217.27	90.33
217.49	102.62
217.70	174.30
217.91	254.17
218.13	270.56
218.34	172.25
218.56	180.44
218.77	221.40
218.99	116.96
219.20	51.42
219.42	22.75
219.63	237.79
219.85	235.74
220.06	164.06
220.27	215.26
220.49	295.13
220.70	243.93
220.92	114.91
221.13	202.97
221.35	162.01
221.56	137.44
221.78	51.42
221.99	504.02
222.20	223.45
222.42	110.81
222.63	239.84
222.85	127.20
223.06	260.32
223.28	405.72
223.49	327.90
223.70	395.48
223.92	86.24
224.13	299.23
224.35	329.95
224.56	172.25
224.78	307.42
224.99	127.20
225.21	61.66
225.42	198.88
225.63	178.40
225.85	270.56
226.06	225.50
226.28	268.51
226.49	229.60
226.71	211.16
226.92	245.98
227.13	311.51
227.35	342.23
227.56	112.86
227.78	487.64
227.99	170.20
228.20	129.25
228.42	344.28
228.63	233.69
228.85	418.01
229.06	360.67
229.28	223.45
229.49	248.03
229.70	319.71
229.92	194.78
230.13	39.13
230.35	278.75
230.56	303.32
230.77	301.27
230.99	100.57
231.20	227.55
231.42	286.94
231.63	313.56
231.84	235.74
232.06	100.57
232.27	295.13
232.49	450.78
232.70	444.63
232.91	356.57
233.13	303.32
233.34	405.72
233.56	325.85
233.77	174.30
233.98	524.50
234.20	516.31
234.41	176.35
234.63	286.94
234.84	471.26
235.05	254.17
235.27	342.23
235.48	184.54
235.70	334.04
235.91	258.27
236.12	307.42
236.34	162.01
236.55	362.71
236.77	514.26
236.98	293.08
237.19	223.45
237.41	377.05
237.62	202.97
237.83	260.32
238.05	395.48
238.26	211.16
238.48	362.71
238.69	518.36
238.90	444.63
239.12	397.53
239.33	422.10
239.54	415.96
239.76	354.52
239.97	456.92
240.19	432.34
240.40	358.62
240.61	364.76
240.83	565.46
241.04	336.09
241.25	491.74
241.47	411.87
241.68	514.26
241.89	514.26
242.11	532.70
242.32	491.74
242.54	573.65
242.75	518.36
242.96	309.47
243.18	557.27
243.39	573.65
243.60	491.74
243.82	444.63
244.03	420.06
244.24	489.69
244.46	442.58
244.67	346.33
244.89	618.71
245.10	364.76
245.31	514.26
245.53	518.36
245.74	530.65
245.95	573.65
246.17	657.62
246.38	719.06
246.59	610.52
246.81	497.88
247.02	702.68
247.23	764.12
247.45	837.84
247.66	655.57
247.87	751.83
248.09	739.54
248.30	907.47
248.51	948.43
248.73	774.36
248.94	870.61
249.15	932.05
249.37	735.44
249.58	909.52
249.79	1016.02
250.01	1003.73
250.22	1095.89
250.43	1077.45
250.65	1257.68
250.86	1243.34
251.07	1358.03
251.29	1528.01
251.50	1775.81
251.71	1829.06
251.93	2377.92
252.14	3305.64
252.35	5517.45
252.57	11857.96
252.78	22787.97
252.99	37375.65
253.21	49430.00
253.42	57746.80
253.63	60878.14
253.85	61881.65
254.06	58520.93
254.27	49745.38
254.48	39480.96
254.70	27094.85
254.91	16623.59
255.12	9146.45
255.34	5136.53
255.55	3252.40
255.76	2363.58
255.98	2261.18
256.19	1624.26
256.40	1628.36
256.62	1398.99
256.83	1284.30
257.04	1126.61
257.25	1380.55
257.47	966.86
257.68	1128.65
257.89	1013.97
258.11	983.25
258.32	1042.64
258.53	872.66
258.75	858.32
258.96	770.26
259.17	735.44
259.38	702.68
259.60	723.16
259.81	702.68
260.02	637.14
260.24	661.72
260.45	635.09
260.66	790.74
260.88	655.57
261.09	631.00
261.30	645.33
261.51	702.68
261.73	667.86
261.94	637.14
262.15	559.32
262.36	559.32
262.58	657.62
262.79	618.71
263.00	592.09
263.22	729.30
263.43	442.58
263.64	452.82
263.85	438.49
264.07	434.39
264.28	710.87
264.49	694.48
264.71	635.09
264.92	843.99
265.13	649.43
265.34	827.60
265.56	401.63
265.77	676.05
265.98	444.63
266.19	530.65
266.41	477.40
266.62	430.30
266.83	379.10
267.04	456.92
267.26	364.76
267.47	461.02
267.68	536.79
267.90	372.95
268.11	530.65
268.32	563.41
268.53	381.15
268.75	665.81
268.96	276.70
269.17	352.47
269.38	157.92
269.60	321.75
269.81	501.98
270.02	409.82
270.23	420.06
270.45	385.24
270.66	235.74
270.87	375.00
271.08	336.09
271.30	327.90
271.51	295.13
271.72	305.37
271.93	217.31
272.14	391.39
272.36	245.98
272.57	352.47
272.78	309.47
272.99	340.19
273.21	385.24
273.42	342.23
273.63	346.33
273.84	387.29
274.06	235.74
274.27	260.32
274.48	375.00
274.69	424.15
274.91	389.34
275.12	383.19
275.33	278.75
275.54	450.78
275.75	286.94
275.97	407.77
276.18	282.84
276.39	233.69
276.60	354.52
276.82	291.03
277.03	139.49
277.24	178.40
277.45	80.09
277.66	207.07
277.88	164.06
278.09	145.63
278.30	377.05
278.51	366.81
278.72	295.13
278.94	348.38
279.15	211.16
279.36	250.08
279.57	319.71
279.79	180.44
280.00	176.35
280.21	219.36
280.42	319.71
280.63	506.07
280.85	426.20
281.06	278.75
281.27	309.47
281.48	139.49
281.69	342.23
281.91	202.97
282.12	370.91
282.33	311.51
282.54	254.17
282.75	180.44
282.97	162.01
283.18	239.84
283.39	213.21
283.60	356.57
283.81	297.18
284.03	229.60
284.24	223.45
284.45	274.65
284.66	112.86
284.87	241.88
285.08	413.91
285.30	209.12
285.51	235.74
285.72	291.03
285.93	168.16
286.14	239.84
286.36	305.37
286.57	329.95
286.78	196.83
286.99	141.53
287.20	217.31
287.41	215.26
287.63	245.98
287.84	73.95
288.05	243.93
288.26	217.31
288.47	342.23
288.68	162.01
288.90	225.50
289.11	162.01
289.32	395.48
289.53	252.12
289.74	211.16
289.95	331.99
290.17	213.21
290.38	291.03
290.59	366.81
290.80	133.34
291.01	182.49
291.22	155.87
291.44	293.08
291.65	266.46
291.86	260.32
292.07	145.63
292.28	129.25
292.49	229.60
292.70	260.32
292.92	311.51
293.13	420.06
293.34	182.49
293.55	182.49
293.76	225.50
293.97	209.12
294.19	209.12
294.40	176.35
294.61	299.23
294.82	96.48
295.03	401.63
295.24	248.03
295.45	458.97
295.67	325.85
295.88	800.98
296.09	1552.58
296.30	1865.92
296.51	2515.13
296.72	2406.59
296.93	2382.01
297.14	1986.75
297.36	1689.80
297.57	1485.00
297.78	1206.48
297.99	817.36
298.20	729.30
298.41	501.98
298.62	424.15
298.83	303.32
299.05	295.13
299.26	162.01
299.47	301.27
299.68	190.68
299.89	213.21
300.10	250.08
300.31	211.16
300.52	-14.11
300.74	354.52
300.95	80.09
301.16	288.99
301.37	313.56
301.58	276.70
301.79	745.68
302.00	467.16
302.21	663.77
302.42	592.09
302.64	594.13
302.85	583.89
303.06	356.57
303.27	368.86
303.48	276.70
303.69	221.40
303.90	250.08
304.11	100.57
304.32	188.64
304.53	338.14
304.75	198.88
304.96	172.25
305.17	200.92
305.38	100.57
305.59	211.16
305.80	157.92
306.01	188.64
306.22	225.50
306.43	166.11
306.64	190.68
306.85	223.45
307.07	317.66
307.28	192.73
307.49	223.45
307.70	268.51
307.91	69.85
308.12	370.91
308.33	458.97
308.54	231.64
308.75	262.36
308.96	200.92
309.17	385.24
309.38	274.65
309.60	452.82
309.81	268.51
310.02	305.37
310.23	467.16
310.44	354.52
310.65	463.06
310.86	237.79
311.07	147.68
311.28	293.08
311.49	585.94
311.70	854.23
311.91	1964.23
312.12	3252.40
312.33	4987.03
312.54	6598.78
312.76	8114.28
312.97	8702.04
313.18	8294.50
313.39	7121.01
313.60	5974.15
313.81	4485.27
314.02	3627.18
314.23	2621.62
314.44	2033.86
314.65	1374.41
314.86	864.47
315.07	688.34
315.28	309.47
315.49	221.40
315.70	420.06
315.91	123.10
316.12	303.32
316.33	184.54
316.54	227.55
316.76	313.56
316.97	393.43
317.18	284.89
317.39	293.08
317.60	231.64
317.81	153.82
318.02	143.58
318.23	291.03
318.44	231.64
318.65	274.65
318.86	155.87
319.07	381.15
319.28	102.62
319.49	248.03
319.70	207.07
319.91	116.96
320.12	202.97
320.33	143.58
320.54	225.50
320.75	207.07
320.96	180.44
321.17	301.27
321.38	235.74
321.59	276.70
321.80	182.49
322.01	164.06
322.22	135.39
322.43	225.50
322.64	149.73
322.85	336.09
323.06	176.35
323.27	344.28
323.48	280.80
323.69	166.11
323.90	331.99
324.11	272.60
324.32	176.35
324.53	162.01
324.74	69.85
324.95	198.88
325.16	184.54
325.37	176.35
325.58	135.39
325.79	223.45
326.00	231.64
326.21	194.78
326.42	114.91
326.63	112.86
326.84	258.27
327.05	129.25
327.26	37.09
327.47	200.92
327.68	323.80
327.89	76.00
328.10	119.01
328.31	69.85
328.52	301.27
328.73	207.07
328.94	157.92
329.15	143.58
329.36	174.30
329.57	168.16
329.78	237.79
329.99	278.75
330.20	237.79
330.41	149.73
330.62	174.30
330.83	260.32
331.04	155.87
331.25	319.71
331.46	231.64
331.67	-44.83
331.88	248.03
332.09	129.25
332.30	104.67
332.51	108.77
332.72	360.67
332.93	200.92
333.14	258.27
333.35	356.57
333.56	233.69
333.77	362.71
333.98	291.03
334.19	319.71
334.40	463.06
334.61	434.39
334.81	336.09
335.02	114.91
335.23	284.89
335.44	239.84
335.65	198.88
335.86	176.35
336.07	168.16
336.28	221.40
336.49	139.49
336.70	264.41
336.91	20.70
337.12	291.03
337.33	112.86
337.54	182.49
337.75	180.44
337.96	108.77
338.17	20.70
338.38	162.01
338.59	76.00
338.79	243.93
339.00	59.61
339.21	-83.74
339.42	155.87
339.63	63.71
339.84	162.01
340.05	258.27
340.26	153.82
340.47	266.46
340.68	162.01
340.89	282.84
341.10	200.92
341.31	375.00
341.52	-14.11
341.73	164.06
341.93	106.72
342.14	299.23
342.35	47.33
342.56	123.10
342.77	264.41
342.98	110.81
343.19	239.84
343.40	123.10
343.61	112.86
343.82	157.92
344.03	98.53
344.24	252.12
344.44	215.26
344.65	262.36
344.86	147.68
345.07	131.29
345.28	164.06
345.49	162.01
345.70	45.28
345.91	207.07
346.12	219.36
346.33	137.44
346.53	176.35
346.74	22.75
346.95	301.27
347.16	88.29
347.37	241.88
347.58	32.99
347.79	135.39
348.00	157.92
348.21	100.57
348.42	276.70
348.62	137.44
348.83	94.43
349.04	194.78
349.25	116.96
349.46	233.69
349.67	192.73
349.88	112.86
350.09	61.66
350.30	458.97
350.50	57.57
350.71	37.09
350.92	207.07
351.13	0.22
351.34	174.30
351.55	61.66
351.76	176.35
351.97	301.27
352.17	221.40
352.38	288.99
352.59	282.84
352.80	170.20
353.01	215.26
353.22	331.99
353.43	116.96
353.63	61.66
353.84	358.62
354.05	145.63
354.26	282.84
354.47	237.79
354.68	317.66
354.89	90.33
355.10	293.08
355.30	297.18
355.51	233.69
355.72	243.93
355.93	100.57
356.14	104.67
356.35	274.65
356.55	149.73
356.76	245.98
356.97	100.57
357.18	90.33
357.39	223.45
357.60	127.20
357.81	129.25
358.01	219.36
358.22	272.60
358.43	155.87
358.64	250.08
358.85	362.71
359.06	295.13
359.26	387.29
359.47	151.77
359.68	254.17
359.89	194.78
360.10	194.78
360.31	170.20
360.51	168.16
360.72	80.09
360.93	235.74
361.14	205.02
361.35	49.37
361.56	137.44
361.76	205.02
361.97	266.46
362.18	231.64
362.39	321.75
362.60	262.36
362.81	372.95
363.01	280.80
363.22	184.54
363.43	297.18
363.64	403.67
363.85	315.61
364.05	735.44
364.26	3037.36
364.47	6477.95
364.68	9760.84
364.89	11417.65
365.09	12163.11
365.30	10704.96
365.51	8392.80
365.72	6463.61
365.93	5300.37
366.13	4106.40
366.34	3385.52
366.55	2592.95
366.76	1908.93
366.97	1288.40
367.17	837.84
367.38	667.86
367.59	479.45
367.80	344.28
368.01	477.40
368.21	399.58
368.42	266.46
368.63	192.73
368.84	164.06
369.05	157.92
369.25	243.93
369.46	135.39
369.67	309.47
369.88	358.62
370.09	121.05
370.29	196.83
370.50	370.91
370.71	143.58
370.92	237.79
371.12	198.88
371.33	149.73
371.54	141.53
371.75	223.45
371.96	174.30
372.16	346.33
372.37	194.78
372.58	252.12
372.79	145.63
372.99	258.27
373.20	229.60
373.41	391.39
373.62	194.78
373.82	190.68
374.03	256.22
374.24	368.86
374.45	205.02
374.65	94.43
374.86	194.78
375.07	272.60
375.28	282.84
375.48	266.46
375.69	223.45
375.90	288.99
376.11	188.64
376.31	121.05
376.52	149.73
376.73	176.35
376.94	436.44
377.14	121.05
377.35	131.29
377.56	348.38
377.77	403.67
377.97	121.05
378.18	180.44
378.39	186.59
378.60	227.55
378.80	241.88
379.01	178.40
379.22	286.94
379.43	147.68
379.63	258.27
379.84	268.51
380.05	270.56
380.26	309.47
380.46	227.55
380.67	250.08
380.88	323.80
381.08	256.22
381.29	329.95
381.50	198.88
381.71	256.22
381.91	286.94
382.12	381.15
382.33	319.71
382.53	94.43
382.74	303.32
382.95	311.51
383.16	108.77
383.36	465.11
383.57	309.47
383.78	307.42
383.98	211.16
384.19	252.12
384.40	241.88
384.61	198.88
384.81	319.71
385.02	245.98
385.23	258.27
385.43	172.25
385.64	172.25
385.85	305.37
386.05	305.37
386.26	448.73
386.47	202.97
386.68	245.98
386.88	393.43
387.09	231.64
387.30	256.22
387.50	467.16
387.71	256.22
387.92	352.47
388.12	321.75
388.33	196.83
388.54	202.97
388.74	219.36
388.95	78.05
389.16	276.70
389.37	293.08
389.57	389.34
389.78	366.81
389.99	219.36
390.19	270.56
390.40	178.40
390.61	256.22
390.81	151.77
391.02	215.26
391.23	329.95
391.43	297.18
391.64	198.88
391.85	260.32
392.05	364.76
392.26	252.12
392.47	168.16
392.67	268.51
392.88	215.26
393.09	387.29
393.29	250.08
393.50	235.74
393.71	260.32
393.91	209.12
394.12	225.50
394.33	129.25
394.53	303.32
394.74	227.55
394.94	250.08
395.15	327.90
395.36	395.48
395.56	280.80
395.77	217.31
395.98	323.80
396.18	452.82
