178.09	-334.90
178.30	-334.90
178.52	-334.90
178.73	-345.14
178.95	-304.18
179.16	97.22
179.38	252.87
179.59	175.05
179.81	109.51
180.02	74.70
180.24	117.70
180.45	148.42
180.67	129.99
180.88	283.59
181.10	64.46
181.31	58.31
181.53	76.74
181.74	173.00
181.96	166.85
182.17	181.19
182.39	115.65
182.60	54.22
182.82	150.47
183.03	105.41
183.25	70.60
183.46	248.77
183.68	91.08
183.89	197.57
184.11	46.02
184.32	191.43
184.54	465.86
184.75	7.11
184.97	119.75
185.18	248.77
185.40	33.74
185.61	164.81
185.83	158.66
186.04	345.03
186.26	179.14
186.47	166.85
186.69	132.04
186.90	168.90
187.12	285.64
187.33	123.85
187.55	179.14
187.76	43.98
187.98	162.76
188.19	56.26
188.41	86.98
188.62	80.84
188.84	216.00
189.05	29.64
189.27	113.61
189.48	173.00
189.70	459.71
189.91	142.28
190.13	113.61
190.34	164.81
190.55	216.00
190.77	177.09
190.98	64.46
191.20	78.79
191.41	240.58
191.63	152.52
191.84	109.51
192.06	209.86
192.27	121.80
192.49	-31.80
192.70	95.17
192.92	283.59
193.13	-54.33
193.35	123.85
193.56	170.95
193.78	293.83
193.99	166.85
194.21	119.75
194.42	273.35
194.63	236.48
194.85	283.59
195.06	97.22
195.28	50.12
195.49	91.08
195.71	254.92
195.92	222.15
196.14	29.64
196.35	164.81
196.57	41.93
196.78	209.86
197.00	140.23
197.21	103.37
197.42	152.52
197.64	0.97
197.85	48.07
198.07	316.36
198.28	95.17
198.50	234.44
198.71	-76.85
198.93	-3.13
199.14	99.27
199.36	369.60
199.57	220.10
199.78	228.29
200.00	238.53
200.21	31.69
200.43	392.13
200.64	226.24
200.86	168.90
201.07	115.65
201.29	297.92
201.50	189.38
201.71	60.36
201.93	0.97
202.14	156.61
202.36	78.79
202.57	101.32
202.79	332.74
203.00	177.09
203.21	9.16
203.43	193.48
203.64	132.04
203.86	68.55
204.07	91.08
204.29	25.54
204.50	144.33
204.72	324.55
204.93	166.85
205.14	156.61
205.36	123.85
205.57	125.89
205.79	289.73
206.00	338.88
206.22	109.51
206.43	314.31
206.64	271.30
206.86	220.10
207.07	-46.14
207.29	152.52
207.50	322.50
207.72	224.20
207.93	25.54
208.14	218.05
208.36	105.41
208.57	-3.13
208.79	209.86
209.00	93.13
209.21	154.57
209.43	82.89
209.64	181.19
209.86	142.28
210.07	256.96
210.29	148.42
210.50	125.89
210.71	-5.18
210.93	115.65
211.14	287.68
211.36	236.48
211.57	144.33
211.78	302.02
212.00	-11.32
212.21	166.85
212.43	240.58
212.64	338.88
212.85	179.14
213.07	39.88
213.28	228.29
213.50	93.13
213.71	213.96
213.92	252.87
214.14	209.86
214.35	107.46
214.57	-39.99
214.78	148.42
214.99	189.38
215.21	297.92
215.42	240.58
215.64	320.45
215.85	82.89
216.06	154.57
216.28	177.09
216.49	265.16
216.71	191.43
216.92	173.00
217.13	199.62
217.35	82.89
217.56	218.05
217.78	187.33
217.99	228.29
218.20	113.61
218.42	86.98
218.63	222.15
218.84	80.84
219.06	97.22
219.27	168.90
219.49	158.66
219.70	304.07
219.91	265.16
220.13	209.86
220.34	248.77
220.56	117.70
220.77	84.93
220.98	82.89
221.20	263.11
221.41	156.61
221.62	160.71
221.84	263.11
222.05	269.25
222.27	265.16
222.48	-46.14
222.69	152.52
222.91	173.00
223.12	105.41
223.33	33.74
223.55	510.91
223.76	173.00
223.97	177.09
224.19	164.81
224.40	127.94
224.62	213.96
224.83	367.55
225.04	312.26
225.26	435.14
225.47	76.74
225.68	187.33
225.90	324.55
226.11	234.44
226.32	242.63
226.54	97.22
226.75	103.37
226.97	263.11
227.18	93.13
227.39	369.60
227.61	152.52
227.82	312.26
228.03	199.62
228.25	277.44
228.46	226.24
228.67	420.80
228.89	316.36
229.10	125.89
229.31	365.51
229.53	187.33
229.74	58.31
229.95	295.88
230.17	238.53
230.38	345.03
230.59	357.31
230.81	244.68
231.02	222.15
231.24	398.27
231.45	275.40
231.66	17.35
231.88	189.38
232.09	295.88
232.30	181.19
232.52	127.94
232.73	207.81
232.94	216.00
233.16	295.88
233.37	189.38
233.58	62.41
233.80	256.96
234.01	332.74
234.22	420.80
234.44	340.93
234.65	385.99
234.86	312.26
235.08	361.41
235.29	170.95
235.50	508.86
235.72	394.18
235.93	162.76
236.14	242.63
236.35	424.90
236.57	310.21
236.78	304.07
236.99	220.10
237.21	420.80
237.42	179.14
237.63	326.60
237.85	185.29
238.06	385.99
238.27	410.56
238.49	201.67
238.70	175.05
238.91	369.60
239.13	150.47
239.34	256.96
239.55	404.42
239.77	240.58
239.98	314.31
240.19	365.51
240.40	396.23
240.62	361.41
240.83	388.03
241.04	371.65
241.26	299.97
241.47	449.47
241.68	355.27
241.90	306.12
242.11	342.98
242.32	598.98
242.54	181.19
242.75	449.47
242.96	398.27
243.17	394.18
243.39	402.37
243.60	437.19
243.81	373.70
244.03	588.74
244.24	531.39
244.45	322.50
244.66	562.11
244.88	535.49
245.09	394.18
245.30	306.12
245.52	330.69
245.73	355.27
245.94	375.75
246.15	318.40
246.37	629.69
246.58	218.05
246.79	484.29
247.01	492.48
247.22	439.23
247.43	414.66
247.64	598.98
247.86	498.62
248.07	582.59
248.28	371.65
248.50	551.87
248.71	662.46
248.92	795.58
249.13	601.02
249.35	570.30
249.56	682.94
249.77	734.14
249.99	854.97
250.20	641.98
250.41	768.96
250.62	768.96
250.84	596.93
251.05	740.28
251.26	986.04
251.47	814.01
251.69	957.37
251.90	889.79
252.11	1031.10
